,order_id,date,customer_id,product,quantity,unit_price,shipping_address,payment_method,order_status,tracking_number,items_in_cart,coupon_code,referral_source,total_price
1138,ORD201138,2023-12-18,C13100,Desk,4,294.41,188 Main St,DEBIT CARD,PENDING,TRK55565668,4,NO_COUPON,Instagram,1177.64
1139,ORD201139,2025-03-01,C70659,Chair,3,501.82,568 Main St,GIFT CARD,CANCELLED,TRK28290825,4,FREESHIP,Email,1505.46
1140,ORD201140,2024-06-24,C49838,Printer,2,552.83,904 Main St,CREDIT CARD,CANCELLED,TRK38297718,3,NO_COUPON,Referral,1105.66
1141,ORD201141,2025-02-16,C11998,Chair,3,498.66,382 Main St,CASH,CANCELLED,TRK26707221,6,NO_COUPON,Email,1495.98
1142,ORD201142,2024-08-23,C23405,Phone,4,695.1,484 Main St,DEBIT CARD,RETURNED,TRK83678708,8,NO_COUPON,Email,2780.4
1143,ORD201143,2023-04-03,C41132,Chair,1,381.61,114 Main St,DEBIT CARD,PENDING,TRK51040137,5,NO_COUPON,Email,381.61
1144,ORD201144,2023-02-16,C88463,Desk,5,507.94,292 Main St,ONLINE,CANCELLED,TRK88749996,9,NO_COUPON,Facebook,2539.7
1145,ORD201145,2025-05-12,C28152,Desk,3,571.53,821 Main St,DEBIT CARD,DELIVERED,TRK59642814,6,FREESHIP,Facebook,1714.59
1146,ORD201146,2024-10-03,C36383,Monitor,5,421.44,286 Main St,CASH,PENDING,TRK93336357,5,SAVE10,Instagram,2107.2
1147,ORD201147,2025-01-02,C19759,Chair,2,588.3,234 Main St,ONLINE,PENDING,TRK22515454,2,FREESHIP,Email,1176.6
1148,ORD201148,2024-06-25,C54886,Phone,1,355.15,442 Main St,CASH,RETURNED,TRK66241930,2,SAVE10,Email,355.15
1149,ORD201149,2024-07-25,C27305,Chair,2,695.29,957 Main St,CREDIT CARD,PENDING,TRK28789916,6,FREESHIP,Instagram,1390.58
1150,ORD201150,2023-02-20,C17921,Desk,4,302.65,119 Main St,CREDIT CARD,CANCELLED,TRK79291524,8,SAVE10,Referral,1210.6
1151,ORD201151,2023-01-29,C94381,Chair,2,608.04,962 Main St,CASH,CANCELLED,TRK69804304,4,NO_COUPON,Google,1216.08
1152,ORD201152,2023-11-09,C25162,Tablet,2,344.18,533 Main St,CREDIT CARD,SHIPPED,TRK42183078,7,NO_COUPON,Referral,688.36
1153,ORD201153,2024-12-16,C98317,Monitor,4,696.71,276 Main St,DEBIT CARD,SHIPPED,TRK37172138,4,NO_COUPON,Instagram,2786.84
1154,ORD201154,2025-06-11,C53631,Monitor,3,198.63,593 Main St,CASH,PENDING,TRK67589167,8,SAVE10,Instagram,595.89
1155,ORD201155,2023-08-13,C41478,Printer,4,534.57,667 Main St,CREDIT CARD,DELIVERED,TRK62068126,6,FREESHIP,Facebook,2138.28
1156,ORD201156,2023-07-19,C20512,Laptop,4,690.78,980 Main St,CREDIT CARD,SHIPPED,TRK98234737,9,NO_COUPON,Referral,2763.12
1157,ORD201157,2024-05-29,C25841,Monitor,3,301.55,242 Main St,DEBIT CARD,DELIVERED,TRK21451375,5,FREESHIP,Google,904.65
1158,ORD201158,2023-04-20,C82781,Monitor,4,27.42,661 Main St,DEBIT CARD,PENDING,TRK20605418,4,SAVE10,Referral,109.68
1159,ORD201159,2024-02-23,C66112,Desk,4,466.7,874 Main St,DEBIT CARD,RETURNED,TRK60955607,8,NO_COUPON,Instagram,1866.8
1160,ORD201160,2024-09-04,C40466,Desk,1,541.64,449 Main St,DEBIT CARD,SHIPPED,TRK70255168,5,SAVE10,Email,541.64
1161,ORD201161,2023-10-16,C32570,Phone,1,11.39,826 Main St,CASH,CANCELLED,TRK35969968,6,WINTER15,Email,11.39
1162,ORD201162,2025-03-11,C29405,Phone,2,224.37,251 Main St,DEBIT CARD,DELIVERED,TRK33125798,3,WINTER15,Referral,448.74
1163,ORD201163,2024-06-11,C30643,Laptop,3,306.29,966 Main St,CREDIT CARD,RETURNED,TRK19477485,7,WINTER15,Instagram,918.87
1164,ORD201164,2024-01-08,C65890,Tablet,5,315.57,340 Main St,DEBIT CARD,DELIVERED,TRK64530489,6,WINTER15,Email,1577.85
1165,ORD201165,2023-07-14,C36992,Chair,3,223.79,617 Main St,DEBIT CARD,PENDING,TRK63460217,3,NO_COUPON,Google,671.37
1166,ORD201166,2023-07-31,C95568,Chair,3,324.47,971 Main St,CASH,DELIVERED,TRK37075292,4,WINTER15,Email,973.41
1167,ORD201167,2023-10-17,C17966,Printer,2,92.87,360 Main St,CREDIT CARD,PENDING,TRK31169396,5,FREESHIP,Facebook,185.74
1168,ORD201168,2023-04-08,C89559,Laptop,2,331.42,297 Main St,CREDIT CARD,DELIVERED,TRK82838108,6,WINTER15,Google,662.84
1169,ORD201169,2024-12-23,C15849,Chair,1,525.43,643 Main St,CASH,CANCELLED,TRK26794546,2,SAVE10,Instagram,525.43
1170,ORD201170,2023-08-03,C94257,Printer,2,697.19,762 Main St,CASH,RETURNED,TRK40220743,7,FREESHIP,Email,1394.38
1171,ORD201171,2023-08-28,C39911,Phone,4,518.4,699 Main St,CREDIT CARD,DELIVERED,TRK80431998,7,SAVE10,Facebook,2073.6
1172,ORD201172,2025-02-04,C28828,Desk,3,131.96,745 Main St,CREDIT CARD,PENDING,TRK32550359,8,NO_COUPON,Instagram,395.88
1173,ORD201173,2024-10-04,C82921,Monitor,1,208.36,703 Main St,ONLINE,SHIPPED,TRK31079911,4,FREESHIP,Email,208.36
1174,ORD201174,2023-11-27,C50159,Printer,3,222.34,105 Main St,CREDIT CARD,RETURNED,TRK53737452,5,WINTER15,Email,667.02
1175,ORD201175,2024-09-10,C62512,Printer,3,91.74,368 Main St,DEBIT CARD,RETURNED,TRK24139954,8,FREESHIP,Referral,275.22
1176,ORD201176,2023-08-13,C39260,Tablet,2,213.83,374 Main St,DEBIT CARD,CANCELLED,TRK55587314,2,WINTER15,Email,427.66
1177,ORD201177,2023-04-27,C23917,Printer,1,127.55,433 Main St,CASH,SHIPPED,TRK44434536,3,SAVE10,Referral,127.55
1178,ORD201178,2024-09-08,C65107,Monitor,1,70.24,456 Main St,CREDIT CARD,CANCELLED,TRK10261578,4,FREESHIP,Google,70.24
1179,ORD201179,2023-01-08,C84630,Laptop,5,518.55,907 Main St,CREDIT CARD,CANCELLED,TRK48054997,6,WINTER15,Instagram,2592.75
1180,ORD201180,2023-10-31,C42235,Chair,4,298.36,722 Main St,DEBIT CARD,PENDING,TRK49379882,8,FREESHIP,Google,1193.44
1181,ORD201181,2023-07-27,C70246,Desk,3,158.74,293 Main St,ONLINE,PENDING,TRK45708320,7,FREESHIP,Instagram,476.22
1182,ORD201182,2025-06-14,C18473,Chair,2,420.29,700 Main St,GIFT CARD,RETURNED,TRK97834202,3,SAVE10,Google,840.58
1183,ORD201183,2023-04-05,C12607,Desk,1,281.52,460 Main St,GIFT CARD,SHIPPED,TRK83653396,6,WINTER15,Referral,281.52
1184,ORD201184,2023-09-27,C10222,Laptop,1,204.08,979 Main St,GIFT CARD,RETURNED,TRK86297895,4,NO_COUPON,Google,204.08
1185,ORD201185,2024-07-08,C77344,Chair,1,343.31,777 Main St,GIFT CARD,RETURNED,TRK20605055,6,SAVE10,Google,343.31
1186,ORD201186,2023-11-18,C65497,Monitor,1,163.32,676 Main St,CASH,SHIPPED,TRK83702761,6,WINTER15,Facebook,163.32
1187,ORD201187,2024-03-13,C26340,Desk,2,184.6,562 Main St,GIFT CARD,DELIVERED,TRK59962703,7,WINTER15,Email,369.2
1188,ORD201188,2023-10-07,C75619,Printer,2,371.29,924 Main St,GIFT CARD,SHIPPED,TRK23086941,5,WINTER15,Facebook,742.58
1189,ORD201189,2024-08-17,C96136,Tablet,5,389.22,149 Main St,CASH,CANCELLED,TRK60856682,7,NO_COUPON,Referral,1946.1
1190,ORD201190,2025-06-08,C46886,Desk,3,616.39,754 Main St,CREDIT CARD,SHIPPED,TRK82791646,6,FREESHIP,Instagram,1849.17
1191,ORD201191,2025-02-10,C44148,Desk,4,376.43,809 Main St,GIFT CARD,PENDING,TRK67872709,5,WINTER15,Instagram,1505.72
1192,ORD201192,2024-02-28,C72007,Chair,3,432.85,999 Main St,ONLINE,PENDING,TRK16240916,4,NO_COUPON,Instagram,1298.55
1193,ORD201193,2025-06-16,C45104,Tablet,1,687.89,348 Main St,CASH,RETURNED,TRK38559816,1,FREESHIP,Email,687.89
1194,ORD201194,2023-11-19,C29885,Printer,3,189.44,725 Main St,CASH,PENDING,TRK62067865,4,FREESHIP,Email,568.32
1195,ORD201195,2024-06-20,C21126,Desk,1,107.04,392 Main St,CREDIT CARD,CANCELLED,TRK38009181,6,FREESHIP,Google,107.04
1196,ORD201196,2024-03-04,C20095,Monitor,2,662.53,778 Main St,ONLINE,CANCELLED,TRK69207593,5,NO_COUPON,Facebook,1325.06
1197,ORD201197,2023-07-13,C79674,Tablet,2,436.84,275 Main St,ONLINE,DELIVERED,TRK88039356,2,FREESHIP,Instagram,873.68
1198,ORD201198,2024-08-22,C64753,Chair,4,262.52,509 Main St,DEBIT CARD,CANCELLED,TRK71683331,4,WINTER15,Instagram,1050.08
1199,ORD201199,2023-06-11,C57502,Tablet,4,560.58,201 Main St,GIFT CARD,RETURNED,TRK51116746,6,SAVE10,Referral,2242.32
